Severity,Start_Time,Weather_Condition,Visibility(mi),Precipitation(in),Sunrise_Sunset,Start_Lat,Start_Lng,State
1,2022-10-29 08:00:00,Clear,0.94,1.6,Day,47.471636,-98.72715,GA
3,2022-10-29 09:00:00,Snow,2.88,1.5,Night,42.701037,-91.30171,PA
3,2022-10-29 10:00:00,Rain,3.86,1.54,Day,38.593816,-120.219493,NY
1,2022-10-29 11:00:00,Fog,7.53,1.0,Night,41.026131,-108.240998,TX
3,2022-10-29 12:00:00,Rain,5.2,0.71,Night,37.785454,-122.66055,PA
1,2022-10-29 13:00:00,Fog,0.77,1.87,Day,28.542423,-116.887214,IL
2,2022-10-29 14:00:00,Cloudy,6.36,0.11,Day,42.018368,-87.634426,NC
4,2022-10-29 15:00:00,Rain,4.41,0.31,Day,36.824175,-79.946275,IL
1,2022-10-29 16:00:00,Cloudy,9.26,0.84,Night,40.223423,-73.664992,IL
3,2022-10-29 17:00:00,Thunderstorm,5.25,1.23,Night,26.08484,-110.163602,IL
1,2022-10-29 18:00:00,Thunderstorm,7.24,0.02,Day,28.408835,-105.361033,GA
3,2022-10-29 19:00:00,Snow,2.58,1.44,Day,39.144891,-91.405496,IL
2,2022-10-29 20:00:00,Cloudy,7.73,1.12,Night,36.026294,-120.062534,CA
1,2022-10-29 21:00:00,Fog,7.35,0.97,Night,30.444968,-77.403623,CA
2,2022-10-29 22:00:00,Snow,9.09,0.85,Day,30.778262,-96.485769,MI
4,2022-10-29 23:00:00,Rain,0.82,1.04,Day,40.1598,-68.035054,TX
3,2022-10-30 00:00:00,Rain,4.75,0.32,Night,26.415209,-118.078355,CA
3,2022-10-30 01:00:00,Fog,6.95,0.22,Night,35.4222,-117.135868,FL
2,2022-10-30 02:00:00,Clear,1.4,0.58,Night,37.554484,-104.43394,FL
4,2022-10-30 03:00:00,Clear,4.4,1.42,Night,32.395422,-112.80103,NY
1,2022-10-30 04:00:00,Rain,9.45,1.18,Night,44.693196,-83.901181,IL
1,2022-10-30 05:00:00,Fog,4.64,0.96,Day,26.36247,-69.138183,MI
3,2022-10-30 06:00:00,Clear,9.86,1.14,Night,45.778787,-119.695634,OH
2,2022-10-30 07:00:00,Cloudy,1.04,1.12,Day,42.358312,-110.708056,NC
2,2022-10-30 08:00:00,Rain,7.32,0.61,Night,35.710105,-110.964009,GA
1,2022-10-30 09:00:00,Thunderstorm,6.02,0.19,Night,47.187217,-94.964689,IL
4,2022-10-30 10:00:00,Cloudy,5.26,1.79,Night,41.853719,-98.330499,NC
4,2022-10-30 11:00:00,Fog,9.72,1.2,Night,47.345088,-82.114894,NY
1,2022-10-30 12:00:00,Thunderstorm,1.73,1.4,Day,36.342155,-81.774758,IL
1,2022-10-30 13:00:00,Cloudy,9.01,0.93,Night,35.871354,-91.207487,OH
2,2022-10-30 14:00:00,Clear,7.07,1.51,Night,37.737823,-90.129687,TX
4,2022-10-30 15:00:00,Clear,2.96,1.17,Night,26.570241,-75.303333,CA
1,2022-10-30 16:00:00,Thunderstorm,9.07,0.11,Day,46.803862,-101.58075,MI
1,2022-10-30 17:00:00,Snow,4.58,1.78,Night,41.025209,-124.271766,GA
3,2022-10-30 18:00:00,Rain,8.24,0.61,Night,39.822056,-112.431213,GA
1,2022-10-30 19:00:00,Thunderstorm,4.19,0.28,Day,47.235125,-122.913635,OH
1,2022-10-30 20:00:00,Fog,8.58,0.18,Night,48.847292,-101.783723,NC
4,2022-10-30 21:00:00,Rain,6.55,1.44,Day,28.921441,-103.887698,NC
2,2022-10-30 22:00:00,Cloudy,1.84,1.41,Day,42.975928,-119.180834,FL
4,2022-10-30 23:00:00,Fog,6.67,1.4,Night,38.918684,-80.45349,CA
2,2022-10-31 00:00:00,Fog,2.32,1.83,Night,36.063933,-92.369417,NC
3,2022-10-31 01:00:00,Clear,4.41,0.7,Day,48.462702,-111.683599,CA
1,2022-10-31 02:00:00,Cloudy,2.12,1.12,Night,45.406312,-80.211562,CA
3,2022-10-31 03:00:00,Clear,0.71,1.24,Night,41.722,-85.59206,PA
2,2022-10-31 04:00:00,Clear,2.51,1.96,Day,34.184228,-113.695887,TX
4,2022-10-31 05:00:00,Snow,5.6,0.62,Day,40.984979,-67.009588,TX
4,2022-10-31 06:00:00,Clear,5.07,1.91,Night,37.760659,-114.531862,PA
3,2022-10-31 07:00:00,Rain,5.26,0.3,Night,30.984843,-79.469684,OH
2,2022-10-31 08:00:00,Fog,2.85,1.53,Night,35.809152,-67.871097,IL
3,2022-10-31 09:00:00,Clear,7.01,1.27,Night,30.093087,-82.195371,PA
3,2022-10-31 10:00:00,Thunderstorm,7.19,1.63,Day,37.010087,-85.719153,FL
1,2022-10-31 11:00:00,Rain,3.9,0.06,Night,42.285714,-71.704035,NC
3,2022-10-31 12:00:00,Cloudy,8.87,0.16,Night,25.879509,-109.121201,GA
1,2022-10-31 13:00:00,Fog,6.62,0.14,Night,43.369113,-108.647811,FL
1,2022-10-31 14:00:00,Thunderstorm,7.27,1.19,Day,25.479856,-87.171537,OH
4,2022-10-31 15:00:00,Thunderstorm,3.13,1.21,Day,37.414665,-72.953871,FL
1,2022-10-31 16:00:00,Cloudy,0.51,1.81,Night,38.763441,-88.574925,IL
1,2022-10-31 17:00:00,Thunderstorm,8.72,0.94,Day,43.269843,-67.354123,FL
4,2022-10-31 18:00:00,Rain,8.31,0.14,Day,43.264692,-111.848764,GA
3,2022-10-31 19:00:00,Cloudy,1.67,0.42,Night,35.018931,-76.273103,FL
2,2022-10-31 20:00:00,Thunderstorm,4.05,0.02,Day,26.59294,-70.291445,PA
2,2022-10-31 21:00:00,Cloudy,6.78,1.55,Day,41.644004,-99.806859,FL
2,2022-10-31 22:00:00,Cloudy,6.7,1.63,Night,37.263664,-68.243031,GA
3,2022-10-31 23:00:00,Clear,8.67,2.0,Day,32.993403,-113.07329,MI
1,2022-11-01 00:00:00,Clear,1.83,0.82,Day,30.636971,-68.782798,NC
2,2022-11-01 01:00:00,Clear,4.58,0.04,Night,27.874197,-71.734324,IL
3,2022-11-01 02:00:00,Thunderstorm,1.42,0.47,Night,32.08342,-121.097394,MI
1,2022-11-01 03:00:00,Fog,4.2,1.18,Day,36.003751,-94.241435,NY
4,2022-11-01 04:00:00,Rain,0.64,1.92,Night,36.46262,-93.798496,MI
2,2022-11-01 05:00:00,Thunderstorm,9.03,0.21,Night,38.985734,-121.638568,NY
1,2022-11-01 06:00:00,Clear,5.51,0.24,Day,33.699246,-122.667662,PA
2,2022-11-01 07:00:00,Cloudy,8.57,1.4,Day,47.077549,-124.69929,FL
2,2022-11-01 08:00:00,Thunderstorm,1.07,1.33,Night,36.900871,-94.053978,NY
2,2022-11-01 09:00:00,Cloudy,2.66,0.5,Night,35.169401,-97.634879,NY
1,2022-11-01 10:00:00,Cloudy,2.96,1.63,Night,26.156031,-69.512849,CA
3,2022-11-01 11:00:00,Cloudy,4.17,0.26,Day,39.376362,-104.803927,CA
1,2022-11-01 12:00:00,Snow,8.13,1.85,Day,39.468854,-86.164584,NC
2,2022-11-01 13:00:00,Fog,4.17,0.4,Day,38.998951,-124.553759,FL
1,2022-11-01 14:00:00,Rain,2.44,0.16,Night,46.302326,-85.851232,PA
4,2022-11-01 15:00:00,Rain,1.12,0.68,Day,43.30962,-71.105859,TX
3,2022-11-01 16:00:00,Clear,1.26,0.38,Day,45.817735,-104.068691,CA
1,2022-11-01 17:00:00,Snow,7.72,1.05,Night,26.426141,-106.470631,OH
4,2022-11-01 18:00:00,Thunderstorm,4.73,1.37,Day,32.635034,-88.064238,MI
3,2022-11-01 19:00:00,Thunderstorm,7.4,0.98,Night,32.649087,-105.615428,NC
4,2022-11-01 20:00:00,Rain,6.98,1.32,Night,40.769081,-101.257316,NY
3,2022-11-01 21:00:00,Fog,1.79,0.73,Night,35.766761,-108.886124,NY
1,2022-11-01 22:00:00,Cloudy,1.86,0.06,Night,43.659342,-104.651537,FL
4,2022-11-01 23:00:00,Clear,7.68,1.95,Night,34.226334,-84.914774,FL
2,2022-11-02 00:00:00,Fog,7.35,1.64,Day,30.318582,-70.579864,TX
4,2022-11-02 01:00:00,Rain,4.09,0.15,Night,31.982826,-90.596187,FL
3,2022-11-02 02:00:00,Snow,1.24,0.9,Night,29.379273,-124.408027,PA
1,2022-11-02 03:00:00,Clear,0.61,1.27,Night,29.749425,-109.430339,GA
3,2022-11-02 04:00:00,Rain,3.24,0.38,Night,30.204134,-68.817927,GA
4,2022-11-02 05:00:00,Thunderstorm,0.59,1.16,Day,25.386273,-71.291016,PA
4,2022-11-02 06:00:00,Clear,2.69,1.07,Day,42.186113,-118.176813,CA
2,2022-11-02 07:00:00,Rain,4.49,0.42,Day,34.590456,-71.403393,MI
1,2022-11-02 08:00:00,Thunderstorm,1.65,0.28,Day,25.544112,-68.092788,TX
1,2022-11-02 09:00:00,Thunderstorm,1.49,1.52,Night,33.880181,-105.850258,GA
4,2022-11-02 10:00:00,Cloudy,9.02,0.65,Night,46.728835,-83.640598,MI
1,2022-11-02 11:00:00,Snow,6.06,0.49,Night,37.269864,-91.961037,NC
2,2022-11-02 12:00:00,Cloudy,9.38,1.48,Day,48.682048,-105.11407,OH
3,2022-11-02 13:00:00,Rain,3.79,1.47,Night,37.959026,-115.953189,NC
1,2022-11-02 14:00:00,Fog,6.93,0.55,Day,48.107176,-103.351707,NC
4,2022-11-02 15:00:00,Cloudy,2.44,1.75,Night,29.843217,-70.260002,IL
3,2022-11-02 16:00:00,Fog,6.37,1.38,Night,31.958436,-77.136346,IL
3,2022-11-02 17:00:00,Thunderstorm,1.73,0.69,Day,41.799283,-105.490203,OH
2,2022-11-02 18:00:00,Rain,0.52,0.85,Night,48.683719,-92.687154,CA
4,2022-11-02 19:00:00,Snow,9.35,1.45,Night,44.807138,-101.048261,NC
1,2022-11-02 20:00:00,Fog,5.77,0.42,Night,38.288927,-97.491967,CA
4,2022-11-02 21:00:00,Rain,9.31,0.94,Night,27.043663,-80.08857,GA
3,2022-11-02 22:00:00,Fog,3.67,1.31,Night,33.745099,-92.962634,MI
4,2022-11-02 23:00:00,Cloudy,3.61,1.08,Day,27.074217,-114.318377,TX
1,2022-11-03 00:00:00,Rain,4.31,1.22,Night,32.470753,-109.126898,MI
1,2022-11-03 01:00:00,Cloudy,7.21,1.09,Night,31.21101,-91.500162,OH
2,2022-11-03 02:00:00,Clear,5.88,0.4,Day,34.325327,-84.123646,PA
1,2022-11-03 03:00:00,Rain,9.29,0.82,Night,45.094638,-95.020895,GA
1,2022-11-03 04:00:00,Fog,0.74,1.06,Night,28.60904,-88.407579,MI
4,2022-11-03 05:00:00,Clear,7.23,1.56,Night,32.345535,-78.42676,OH
4,2022-11-03 06:00:00,Cloudy,3.64,1.31,Night,31.266814,-92.821877,GA
3,2022-11-03 07:00:00,Cloudy,2.21,0.85,Night,32.1074,-67.345704,TX
2,2022-11-03 08:00:00,Fog,5.35,1.95,Night,33.654963,-111.10145,MI
4,2022-11-03 09:00:00,Clear,5.3,0.22,Day,30.863482,-70.738393,NC
1,2022-11-03 10:00:00,Thunderstorm,1.8,0.41,Day,47.621951,-110.388072,IL
3,2022-11-03 11:00:00,Snow,2.42,0.68,Night,35.082441,-93.63297,IL
4,2022-11-03 12:00:00,Fog,4.38,0.46,Night,27.738718,-98.101501,IL
2,2022-11-03 13:00:00,Cloudy,4.38,1.25,Night,36.223807,-102.999887,CA
2,2022-11-03 14:00:00,Rain,3.52,0.08,Night,29.426366,-68.198655,OH
3,2022-11-03 15:00:00,Clear,1.91,0.35,Night,30.187135,-108.934208,TX
3,2022-11-03 16:00:00,Thunderstorm,0.54,0.59,Day,31.840994,-85.182723,TX
3,2022-11-03 17:00:00,Snow,9.72,1.37,Night,27.994237,-77.559954,PA
3,2022-11-03 18:00:00,Rain,9.46,1.75,Day,42.306854,-113.376596,IL
3,2022-11-03 19:00:00,Clear,5.09,1.6,Night,44.006715,-67.583977,CA
1,2022-11-03 20:00:00,Thunderstorm,9.95,0.36,Day,34.462838,-92.748212,CA
1,2022-11-03 21:00:00,Fog,6.9,1.13,Day,41.535821,-71.045051,CA
4,2022-11-03 22:00:00,Thunderstorm,1.15,0.06,Day,34.334903,-85.831017,OH
2,2022-11-03 23:00:00,Fog,1.62,0.62,Day,28.937856,-86.683816,CA
1,2022-11-04 00:00:00,Clear,9.2,1.61,Night,34.532033,-104.610421,NC
1,2022-11-04 01:00:00,Thunderstorm,6.49,0.91,Night,38.367697,-79.535182,FL
1,2022-11-04 02:00:00,Snow,8.51,0.3,Night,25.983864,-123.242607,MI
4,2022-11-04 03:00:00,Thunderstorm,9.03,0.88,Night,40.707625,-92.206592,TX
3,2022-11-04 04:00:00,Clear,4.76,0.4,Night,42.822591,-123.103795,IL
4,2022-11-04 05:00:00,Rain,0.96,0.79,Day,45.639286,-106.89456,TX
2,2022-11-04 06:00:00,Rain,2.29,0.98,Night,27.466493,-119.318549,PA
2,2022-11-04 07:00:00,Thunderstorm,1.13,0.7,Day,25.002246,-71.216129,PA
2,2022-11-04 08:00:00,Thunderstorm,2.29,1.87,Night,26.758393,-87.932638,NC
2,2022-11-04 09:00:00,Fog,4.4,1.13,Day,47.178803,-85.557874,NY
1,2022-11-04 10:00:00,Clear,1.62,1.69,Night,43.373337,-74.783423,GA
1,2022-11-04 11:00:00,Fog,2.08,1.52,Day,45.050456,-81.751084,OH
4,2022-11-04 12:00:00,Snow,4.74,1.32,Day,37.408331,-117.672461,OH
3,2022-11-04 13:00:00,Rain,3.73,0.99,Night,37.641277,-88.565238,CA
2,2022-11-04 14:00:00,Cloudy,4.94,0.0,Day,32.164134,-67.287927,IL
4,2022-11-04 15:00:00,Cloudy,4.58,1.23,Day,45.226073,-112.367162,IL
1,2022-11-04 16:00:00,Clear,6.62,0.71,Night,44.91447,-88.436878,MI
1,2022-11-04 17:00:00,Clear,9.4,0.24,Day,34.412112,-91.746755,GA
3,2022-11-04 18:00:00,Cloudy,1.52,0.89,Day,32.90241,-101.892883,IL
3,2022-11-04 19:00:00,Clear,1.44,1.47,Night,42.720959,-68.676512,GA
3,2022-11-04 20:00:00,Rain,8.6,1.92,Day,25.628035,-103.972377,IL
4,2022-11-04 21:00:00,Snow,5.31,0.75,Day,45.638774,-119.472854,GA
1,2022-11-04 22:00:00,Snow,7.78,1.09,Day,35.709952,-68.209964,PA
1,2022-11-04 23:00:00,Fog,2.55,1.7,Day,35.592262,-81.976008,NC
3,2022-11-05 00:00:00,Rain,8.37,0.67,Night,41.057868,-104.795457,NY
2,2022-11-05 01:00:00,Clear,9.28,0.28,Night,40.497985,-108.449814,IL
3,2022-11-05 02:00:00,Clear,6.54,0.56,Night,31.383378,-70.246427,TX
4,2022-11-05 03:00:00,Fog,1.51,1.8,Night,47.638687,-108.860551,FL
3,2022-11-05 04:00:00,Fog,9.01,0.32,Night,48.67192,-93.307697,NY
3,2022-11-05 05:00:00,Clear,8.03,0.66,Night,37.623736,-112.317651,FL
4,2022-11-05 06:00:00,Clear,7.63,0.93,Day,38.473139,-66.282338,OH
3,2022-11-05 07:00:00,Rain,0.85,1.69,Day,38.303631,-79.598993,NC
1,2022-11-05 08:00:00,Fog,8.09,1.88,Day,36.658898,-91.509539,IL
2,2022-11-05 09:00:00,Rain,1.81,0.85,Night,47.684489,-80.996239,FL
3,2022-11-05 10:00:00,Thunderstorm,2.61,1.86,Night,30.874059,-70.93429,NC
4,2022-11-05 11:00:00,Clear,5.98,0.32,Day,27.590996,-68.175673,CA
2,2022-11-05 12:00:00,Cloudy,3.02,0.31,Day,47.309135,-78.624886,PA
4,2022-11-05 13:00:00,Cloudy,6.78,1.9,Night,30.11292,-74.905108,MI
2,2022-11-05 14:00:00,Thunderstorm,6.28,1.02,Day,42.979728,-101.530158,MI
2,2022-11-05 15:00:00,Clear,1.53,0.37,Night,29.892959,-101.882443,PA
3,2022-11-05 16:00:00,Fog,6.73,0.98,Day,48.044464,-77.310497,TX
1,2022-11-05 17:00:00,Cloudy,9.28,1.57,Night,43.986922,-80.182117,PA
3,2022-11-05 18:00:00,Fog,2.03,1.65,Day,47.049236,-71.842079,CA
4,2022-11-05 19:00:00,Cloudy,6.17,1.73,Night,47.823636,-117.152428,CA
4,2022-11-05 20:00:00,Fog,3.75,1.14,Day,27.026185,-84.242026,NY
2,2022-11-05 21:00:00,Cloudy,4.87,1.73,Night,35.401333,-86.788754,IL
2,2022-11-05 22:00:00,Fog,3.23,1.02,Day,40.554408,-77.887329,TX
1,2022-11-05 23:00:00,Thunderstorm,3.86,1.21,Day,44.258946,-123.551409,PA
3,2022-11-06 00:00:00,Rain,0.77,1.52,Day,30.795322,-76.251106,MI
4,2022-11-06 01:00:00,Fog,9.82,0.85,Night,46.950517,-105.740827,PA
2,2022-11-06 02:00:00,Rain,6.44,0.15,Day,30.303432,-84.459794,FL
1,2022-11-06 03:00:00,Rain,5.26,0.7,Day,45.788234,-88.622985,NY
4,2022-11-06 04:00:00,Clear,4.15,1.25,Night,37.305102,-99.028299,TX
2,2022-11-06 05:00:00,Thunderstorm,5.62,0.38,Day,37.370132,-80.984376,OH
4,2022-11-06 06:00:00,Rain,4.11,0.3,Day,33.976135,-68.288083,FL
1,2022-11-06 07:00:00,Snow,3.92,0.59,Day,27.484126,-105.914976,IL
1,2022-11-06 08:00:00,Rain,4.91,0.06,Day,33.330162,-80.842283,NC
4,2022-11-06 09:00:00,Fog,3.12,1.49,Day,35.241681,-106.442314,OH
3,2022-11-06 10:00:00,Rain,2.21,0.52,Day,36.496505,-75.106465,NY
4,2022-11-06 11:00:00,Fog,5.79,0.25,Day,42.738287,-99.200883,TX
2,2022-11-06 12:00:00,Fog,8.51,1.4,Night,33.449683,-98.493322,OH
3,2022-11-06 13:00:00,Snow,1.95,1.69,Day,34.758229,-79.459046,GA
2,2022-11-06 14:00:00,Rain,0.81,0.04,Night,46.746366,-95.725988,FL
4,2022-11-06 15:00:00,Rain,2.84,0.47,Day,43.061615,-109.267968,OH
3,2022-11-06 16:00:00,Cloudy,9.81,1.89,Night,25.548538,-66.263321,CA
2,2022-11-06 17:00:00,Cloudy,8.37,0.77,Night,44.49013,-88.406702,GA
4,2022-11-06 18:00:00,Clear,6.16,1.88,Day,48.758654,-86.936176,OH
4,2022-11-06 19:00:00,Fog,9.33,0.55,Night,47.554426,-86.851667,IL
3,2022-11-06 20:00:00,Snow,4.73,0.44,Day,45.062942,-72.881815,FL
4,2022-11-06 21:00:00,Cloudy,9.84,0.43,Night,40.10017,-114.151552,NY
1,2022-11-06 22:00:00,Rain,3.31,0.17,Night,31.676611,-121.510061,GA
2,2022-11-06 23:00:00,Clear,2.78,1.79,Night,40.706335,-102.18467,CA
2,2022-11-07 00:00:00,Snow,6.56,1.96,Night,41.694219,-91.670594,TX
4,2022-11-07 01:00:00,Thunderstorm,4.09,1.91,Day,31.757396,-108.143132,CA
4,2022-11-07 02:00:00,Rain,6.45,1.7,Day,31.127911,-84.336787,NY
1,2022-11-07 03:00:00,Rain,3.4,1.69,Night,34.526173,-120.638957,IL
3,2022-11-07 04:00:00,Thunderstorm,6.37,1.32,Night,40.387527,-78.348141,PA
4,2022-11-07 05:00:00,Fog,3.12,1.65,Day,32.033494,-82.632925,IL
4,2022-11-07 06:00:00,Fog,0.98,0.42,Night,38.335997,-112.377258,TX
4,2022-11-07 07:00:00,Cloudy,9.17,0.78,Night,46.581698,-107.3912,PA
4,2022-11-07 08:00:00,Cloudy,8.89,1.28,Day,32.082408,-77.386879,CA
2,2022-11-07 09:00:00,Rain,9.72,1.75,Night,48.18337,-79.373067,IL
4,2022-11-07 10:00:00,Rain,7.31,1.32,Night,36.360351,-76.987797,NY
2,2022-11-07 11:00:00,Cloudy,6.99,1.68,Night,27.4218,-105.987672,MI
4,2022-11-07 12:00:00,Thunderstorm,5.81,0.95,Day,26.320945,-67.7953,NC
3,2022-11-07 13:00:00,Cloudy,1.7,1.43,Night,33.128188,-82.795044,FL
1,2022-11-07 14:00:00,Rain,2.3,1.96,Night,31.210215,-121.153154,FL
3,2022-11-07 15:00:00,Snow,3.25,0.31,Day,45.24912,-96.813644,NC
4,2022-11-07 16:00:00,Rain,8.96,1.85,Day,42.703322,-85.791724,NY
4,2022-11-07 17:00:00,Snow,2.14,1.04,Day,46.229111,-115.049639,OH
4,2022-11-07 18:00:00,Snow,9.27,1.29,Day,39.142084,-71.795633,MI
3,2022-11-07 19:00:00,Rain,5.47,1.76,Day,35.450974,-80.507587,TX
4,2022-11-07 20:00:00,Clear,7.3,0.82,Night,31.49363,-120.195526,CA
3,2022-11-07 21:00:00,Cloudy,1.55,0.84,Night,38.994612,-71.121312,MI
2,2022-11-07 22:00:00,Fog,3.06,1.05,Night,39.832595,-101.142189,CA
1,2022-11-07 23:00:00,Rain,9.61,0.04,Night,34.430742,-98.304301,IL
1,2022-11-08 00:00:00,Snow,3.03,0.99,Night,47.47829,-78.796619,NY
3,2022-11-08 01:00:00,Rain,3.32,0.58,Day,40.35891,-87.004137,TX
2,2022-11-08 02:00:00,Cloudy,2.38,1.86,Day,45.099549,-99.185807,OH
3,2022-11-08 03:00:00,Thunderstorm,1.73,0.18,Day,39.889378,-109.682145,GA
2,2022-11-08 04:00:00,Snow,2.72,0.92,Day,32.596883,-94.503152,OH
4,2022-11-08 05:00:00,Fog,6.6,1.89,Night,42.67886,-90.828395,MI
2,2022-11-08 06:00:00,Fog,4.83,1.8,Day,30.526109,-87.774991,NC
2,2022-11-08 07:00:00,Fog,5.76,1.4,Night,39.318625,-89.301268,CA
2,2022-11-08 08:00:00,Thunderstorm,1.66,1.18,Night,34.656792,-88.579094,MI
1,2022-11-08 09:00:00,Clear,8.12,0.56,Day,28.597237,-96.931482,IL
2,2022-11-08 10:00:00,Snow,7.95,0.73,Night,34.917774,-91.848617,GA
4,2022-11-08 11:00:00,Thunderstorm,0.71,0.18,Day,32.44674,-107.970347,NC
4,2022-11-08 12:00:00,Snow,4.14,1.57,Day,27.69333,-115.65588,GA
4,2022-11-08 13:00:00,Thunderstorm,1.15,0.65,Day,44.771877,-89.190795,IL
2,2022-11-08 14:00:00,Thunderstorm,8.03,1.34,Day,36.965981,-122.227077,GA
3,2022-11-08 15:00:00,Clear,7.5,0.72,Day,33.312551,-121.152789,GA
3,2022-11-08 16:00:00,Snow,9.07,0.93,Night,37.119142,-110.408356,CA
4,2022-11-08 17:00:00,Thunderstorm,2.75,1.11,Night,43.109995,-113.534706,GA
1,2022-11-08 18:00:00,Clear,4.83,1.6,Night,25.439089,-102.927325,OH
3,2022-11-08 19:00:00,Rain,2.25,0.42,Day,38.122042,-103.09396,GA
2,2022-11-08 20:00:00,Cloudy,4.03,0.8,Night,36.499619,-118.105528,GA
3,2022-11-08 21:00:00,Thunderstorm,5.46,0.26,Night,46.433685,-110.456322,MI
4,2022-11-08 22:00:00,Fog,1.01,0.15,Night,38.34332,-124.730419,MI
1,2022-11-08 23:00:00,Clear,7.29,1.21,Day,28.295748,-104.293135,IL
3,2022-11-09 00:00:00,Clear,5.66,0.38,Day,34.328397,-78.010325,NC
3,2022-11-09 01:00:00,Thunderstorm,8.38,0.12,Night,39.905665,-109.296561,FL
4,2022-11-09 02:00:00,Clear,3.08,1.79,Night,26.102411,-87.042459,MI
1,2022-11-09 03:00:00,Rain,9.08,1.07,Night,46.231578,-119.202944,CA
1,2022-11-09 04:00:00,Clear,9.99,0.27,Night,26.626776,-124.275204,NC
4,2022-11-09 05:00:00,Cloudy,9.23,0.11,Day,25.734187,-95.594605,MI
2,2022-11-09 06:00:00,Cloudy,7.89,0.24,Night,25.048374,-97.77244,MI
3,2022-11-09 07:00:00,Fog,8.22,0.94,Night,41.409868,-113.700367,TX
2,2022-11-09 08:00:00,Rain,5.95,1.34,Night,35.942082,-108.091488,FL
3,2022-11-09 09:00:00,Cloudy,2.31,1.28,Day,27.467625,-123.190387,NY
3,2022-11-09 10:00:00,Thunderstorm,6.93,0.29,Day,45.549005,-77.929807,GA
2,2022-11-09 11:00:00,Snow,7.27,1.27,Night,29.865287,-107.224321,NC
4,2022-11-09 12:00:00,Snow,9.86,0.81,Day,32.83178,-112.052071,FL
4,2022-11-09 13:00:00,Snow,5.64,0.93,Day,29.265315,-77.525196,TX
3,2022-11-09 14:00:00,Thunderstorm,3.08,1.6,Day,47.242151,-122.682852,TX
4,2022-11-09 15:00:00,Clear,6.99,0.66,Night,43.193603,-108.212977,NC
3,2022-11-09 16:00:00,Thunderstorm,9.8,0.29,Day,42.374882,-109.497605,GA
4,2022-11-09 17:00:00,Clear,2.18,1.75,Night,26.055905,-109.484616,TX
3,2022-11-09 18:00:00,Snow,3.6,0.42,Day,37.544841,-124.32175,GA
4,2022-11-09 19:00:00,Fog,5.65,0.59,Day,38.810858,-69.854369,NY
1,2022-11-09 20:00:00,Fog,2.12,1.41,Night,34.1805,-74.015433,IL
2,2022-11-09 21:00:00,Clear,0.71,1.37,Night,32.72215,-100.54491,PA
1,2022-11-09 22:00:00,Snow,3.7,1.6,Day,45.446629,-98.719339,PA
2,2022-11-09 23:00:00,Thunderstorm,8.72,0.37,Day,25.552398,-94.0749,MI
2,2022-11-10 00:00:00,Fog,0.91,0.7,Night,40.008516,-96.779364,MI
3,2022-11-10 01:00:00,Clear,4.57,0.25,Day,34.461926,-79.031112,OH
2,2022-11-10 02:00:00,Thunderstorm,7.74,1.08,Night,40.982816,-96.183224,GA
1,2022-11-10 03:00:00,Snow,9.56,0.59,Night,29.750021,-113.859344,PA
1,2022-11-10 04:00:00,Rain,9.86,1.38,Night,30.727825,-118.098659,NY
4,2022-11-10 05:00:00,Snow,4.51,0.0,Day,39.084491,-70.821985,TX
1,2022-11-10 06:00:00,Snow,9.53,0.12,Day,48.518525,-122.145423,PA
4,2022-11-10 07:00:00,Thunderstorm,0.84,0.87,Night,48.392406,-72.043928,GA
2,2022-11-10 08:00:00,Thunderstorm,7.59,1.92,Day,30.975544,-84.261728,CA
1,2022-11-10 09:00:00,Cloudy,6.61,1.78,Night,27.456425,-101.122424,IL
2,2022-11-10 10:00:00,Cloudy,2.87,1.99,Day,39.168238,-113.956472,TX
1,2022-11-10 11:00:00,Thunderstorm,5.32,0.83,Day,35.079583,-106.68155,TX
1,2022-11-10 12:00:00,Thunderstorm,1.73,0.09,Day,43.280481,-93.737452,GA
4,2022-11-10 13:00:00,Rain,8.78,0.61,Day,37.671609,-86.245794,IL
2,2022-11-10 14:00:00,Rain,3.9,1.35,Night,37.254083,-84.203127,IL
1,2022-11-10 15:00:00,Snow,6.45,0.27,Day,40.515037,-98.609671,IL
3,2022-11-10 16:00:00,Fog,2.01,0.6,Night,28.034043,-102.935528,NC
2,2022-11-10 17:00:00,Rain,2.46,0.11,Day,41.251882,-79.669268,FL
2,2022-11-10 18:00:00,Snow,9.92,0.95,Night,36.724473,-70.400607,TX
2,2022-11-10 19:00:00,Clear,7.65,0.42,Day,44.68353,-71.046564,PA
4,2022-11-10 20:00:00,Cloudy,9.64,0.18,Night,28.328964,-92.454374,IL
3,2022-11-10 21:00:00,Fog,3.31,0.82,Day,32.217929,-120.337801,NC
2,2022-11-10 22:00:00,Snow,2.06,0.7,Night,47.805913,-120.675901,NC
1,2022-11-10 23:00:00,Thunderstorm,5.28,1.08,Day,38.273749,-101.237414,TX
1,2022-11-11 00:00:00,Clear,5.2,1.5,Day,47.303224,-81.761643,NC
4,2022-11-11 01:00:00,Cloudy,2.16,0.23,Day,41.536842,-95.656702,NC
1,2022-11-11 02:00:00,Clear,7.47,1.58,Night,47.234353,-87.985624,IL
2,2022-11-11 03:00:00,Snow,3.94,0.05,Night,32.627831,-75.244175,CA
1,2022-11-11 04:00:00,Rain,2.27,0.89,Day,27.17281,-122.620201,GA
